"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP1262",232.154400321883,232.152908325195,232.155227661133,231.758,226.681,235.821,44037.5355555555,43916.5817478152,7603,228,1
"CP1263",324.157667733521,324.154388427734,324.159637451172,252.072,245.976,260.196,1882.11857142857,1778.36164526485,297,15,1
"CP1264",154.086163857508,154.085372924805,154.087127685547,254.103,251.056,256.133,1098.66279999999,1079.51188372092,325,21,1
"CP1265",342.092950986214,342.090942382812,342.093902587891,254.103,251.056,257.147,1186.72983333333,1154.27871910112,311,18,1
"CP1266",170.080775732907,170.079742431641,170.081634521484,254.103,250.039,258.164,2248.59375,2174.86393960674,510,17,1
"CP1267",100.074641525754,100.07349395752,100.074905395508,195.184,187.059,207.373,463173.4198,459975.257509091,44758,736,1
"CP1268",100.074803338931,100.074676513672,100.07495880127,232.774,228.713,235.821,9353.11257142858,8135.09061471862,2175,33,1
"CP1269",100.074938804618,100.074432373047,100.076156616211,201.279,198.233,206.357,187489.734,186119.362909091,36613,602,1
"CP1270",100.111537565554,100.11141204834,100.111625671387,254.103,249.023,260.196,4725.16327272729,4606.40307048009,781,22,1
"CP1271",220.118041282722,220.116577148438,220.118911743164,250.039,245.976,254.103,12701.485125,12668.3550442416,2650,271,1
"CP1272",220.118370031832,220.117034912109,220.119186401367,256.133,254.103,260.196,5463.39000000002,5441.31143258429,1373,140,1
"CP1273",146.117369014652,146.116882324219,146.11865234375,254.103,249.023,260.196,6319.85509090911,6258.91145454547,1085,71,1
"CP1274",358.653554366807,358.651641845703,358.657562255859,258.164,253.088,262.227,1422.63766666666,1413.28188639201,311,39,1
"CP1275",630.258048514719,630.254150390625,630.261840820312,253.088,248.007,257.147,3128.92666666666,3115.16531835206,657,67,1
"CP1276",630.262633768111,630.259582519531,630.265625,260.196,257.147,263.242,1326.67833333334,1317.50159176031,325,33,1
"CP1277",206.13784667866,206.137588500977,206.137969970703,257.147,253.088,263.242,5313.58820000001,5243.3088292135,1015,57,1
"CP1278",629.254896393133,629.254577636719,629.255432128906,253.088,248.007,256.133,9488.12074999997,9436.67130056177,2044,82,1
"CP1279",629.255364003655,629.252868652344,629.259033203125,259.18,256.133,262.227,4859.96499999999,4821.38107865168,1166,47,1
"CP1280",149.07059313473,149.070281982422,149.07194519043,264.256,261.211,267.304,1667.45099999999,1662.37349999999,593,110,1
"CP1281",150.053825064728,150.053192138672,150.054946899414,264.256,261.211,267.304,1507.00199999999,1484.26735112359,486,32,1
"CP1282",172.096300276094,172.095550537109,172.097457885742,263.242,259.18,267.304,3048.53099999999,2956.63966011235,675,18,1
"CP1283",240.180301259158,240.179672241211,240.182006835938,256.133,228.713,284.568,22176.4660909091,17611.9533361921,1911,16,1
"CP1284",334.088689121294,334.086669921875,334.089416503906,266.288,263.242,273.396,2665.425,2645.91562921348,962,83,1
"CP1285",460.097807820638,460.091979980469,460.103759765625,266.288,258.164,273.396,1899.93813333334,1755.97576629214,671,17,1
"CP1286",290.044847274453,290.043212890625,290.046051025391,265.272,261.211,269.337,2019.31099999999,1982.56139325842,385,13,1
"CP1287",458.09768053106,458.09716796875,458.100555419922,265.272,262.227,270.352,4327.578125,4222.79364224138,1488,34,1
"CP1288",236.072245218904,236.07112121582,236.073181152344,268.32,264.256,271.368,2612.13600000001,2604.14498876405,835,185,1
"CP1289",306.121135321639,306.117431640625,306.122528076172,268.32,261.211,271.368,2864.274,2836.53306069364,585,48,1
"CP1290",344.071028107288,344.068664550781,344.071807861328,267.304,263.242,271.368,6879.67474999998,6779.62337499998,2347,71,1
"CP1291",449.151303904397,449.146667480469,449.156280517578,268.32,265.272,270.352,2275.83999999999,2268.29257142856,948,245,1
"CP1292",136.075029803315,136.074890136719,136.076797485352,268.32,264.256,272.382,6264.13025000003,6048.38254585801,2088,37,1
"CP1293",152.102133878044,152.101547241211,152.103317260742,268.32,264.256,271.368,4749.80000000002,4743.25878651687,1349,246,1
"CP1294",215.093078760425,215.092956542969,215.093322753906,267.304,263.242,271.368,12464.26825,12372.6909691011,4143,106,1
"CP1295",216.085175594124,216.084320068359,216.086761474609,268.32,264.256,272.382,6155.44500000003,5982.78563839288,1754,47,1
"CP1296",274.116704134694,274.114379882812,274.119476318359,269.337,265.272,274.412,3231.49777777777,3205.75515605493,712,63,1
"CP1297",346.087290910683,346.086608886719,346.089050292969,269.337,267.304,272.382,3423.58760000002,3413.43160000002,1266,194,1
"CP1298",348.086746525958,348.086395263672,348.087371826172,269.337,267.304,272.382,1499.02560000001,1494.96320000001,422,421,1
"CP1299",169.058898262356,169.058792114258,169.059127807617,269.337,266.288,274.412,1750.72199999999,1734.22868258426,449,45,1
"CP1300",170.025526548178,170.024368286133,170.026565551758,270.352,266.288,274.412,1356.70799999999,1348.52124438202,393,70,1
"CP1301",198.057639182389,198.055557250977,198.059951782227,270.352,268.32,275.427,1297.53514285715,1263.38047512039,442,28,1
"CP1302",291.051701765058,291.049346923828,291.054626464844,266.288,259.18,273.396,5407.15714285715,5347.01296629214,781,65,1
"CP1303",630.239619571965,630.233764648438,630.243591308594,268.32,263.242,274.412,3719.60999999999,3686.41376404493,656,46,1
"CP1304",120.042638337262,120.042488098145,120.042755126953,270.352,266.288,275.427,3084.92022222223,3043.14193650794,565,29,1
"CP1305",181.071694626171,181.070373535156,181.072662353516,269.337,265.272,273.396,86813.0640000002,86276.6456538464,27593,524,1
"CP1306",213.097873109543,213.092376708984,213.099029541016,271.368,267.304,275.427,2720.18962500002,2564.18887801206,676,17,1
"CP1307",234.079849727961,234.076950073242,234.081283569336,271.368,268.32,276.441,2249.51699999999,2124.78351562499,460,14,1
"CP1308",248.094698326453,248.093780517578,248.096557617188,271.368,264.256,276.441,4117.51458333333,4061.58680243446,695,48,1
"CP1309",255.042269242756,255.040954589844,255.045806884766,267.304,259.18,277.456,4937.566,4808.88105617978,585,33,1
"CP1310",277.584035724687,277.582366943359,277.586853027344,272.382,264.256,276.441,1686.60708333333,1678.48375,351,76,1
"CP1311",542.169013461986,542.16552734375,542.173095703125,271.368,268.32,275.427,2110.77900000001,2104.68728571429,676,313,1
"CP1312",560.268797894707,560.262634277344,560.276184082031,271.368,268.32,275.427,1488.40885714286,1482.31714285715,393,113,1
"CP1313",209.127798118339,209.125274658203,209.129379272461,270.352,265.272,277.456,3328.26266666667,3179.66012331407,580,21,1
"CP1314",218.99442338743,218.992965698242,218.995254516602,272.382,269.337,276.441,3090.23999999999,2967.85056157635,839,24,1
"CP1315",253.117741012021,253.115921020508,253.118728637695,269.337,265.272,277.456,6672.77066666668,6537.7370374532,1108,57,1
"CP1316",271.126655506182,271.124481201172,271.129241943359,269.337,267.304,277.456,2128.87440000001,2048.85982011835,344,20,1
"CP1317",285.570614310434,285.569549560547,285.572265625,271.368,268.32,276.441,2826.10799999999,2819.00212499999,687,412,1
"CP1318",286.071946401712,286.068328857422,286.07373046875,271.368,266.288,276.441,2336.20529999999,2269.41795337078,514,24,1
"CP1319",517.215903621416,517.214294433594,517.217407226562,271.368,267.304,276.441,7681.17133333333,7673.04955555556,2034,376,1
"CP1320",538.194673728656,538.190612792969,538.199401855469,271.368,268.32,276.441,2350.01437499999,2331.69079845505,568,29,1
"CP1321",553.163958812569,553.163024902344,553.166015625,271.368,268.32,275.427,2758.5312857143,2752.43957142858,649,346,1
"CP1322",569.130747601572,569.129821777344,569.1328125,271.368,268.32,276.441,4386.35512499999,4379.24924999999,1006,958,1
"CP1323",151.098585912489,151.098068237305,151.099822998047,267.304,263.242,272.382,40330.7577777777,40190.6282272159,14260,305,1
"CP1324",180.087860955889,180.087539672852,180.089462280273,274.412,271.368,278.472,3460.66285714285,3443.62775510203,1456,116,1
"CP1325",195.076702166407,195.073471069336,195.079071044922,269.337,265.272,277.456,5116.26466666668,5074.03706741574,835,40,1
"CP1326",272.134592560289,272.133178710938,272.137817382812,272.382,268.32,276.441,1895.238375,1834.330875,463,16,1
"CP1327",277.08160427218,277.078979492188,277.083465576172,271.368,267.304,276.441,6245.64711111111,6193.95633021223,1252,52,1
"CP1328",285.068002816985,285.066436767578,285.068817138672,271.368,267.304,276.441,10297.399,10284.8227921348,2424,287,1
"CP1329",313.134712194706,313.131988525391,313.139434814453,274.412,271.368,276.441,2524.32479999999,2520.26639999999,1019,1018,1
"CP1330",537.192404884148,537.190979003906,537.194885253906,271.368,268.32,276.441,9582.77999999998,9574.65899999998,2598,420,1
"CP1331",187.143389267721,187.142272949219,187.146133422852,275.427,272.382,277.456,1665.2868,1635.54307134503,554,28,1
"CP1332",196.0597237485,196.059143066406,196.061264038086,271.368,268.32,278.472,5785.62479999999,5715.14091428571,1217,54,1
"CP1333",280.129636893522,280.127197265625,280.132171630859,272.382,268.32,277.456,5906.93155555557,5834.25416229714,1190,47,1
"CP1334",303.200688740053,303.199005126953,303.204071044922,274.412,270.352,278.472,3359.65,3314.30573033708,670,37,1
"CP1335",305.085462206004,305.08349609375,305.088439941406,273.396,269.337,279.489,1921.7736,1866.62648571428,376,20,1
"CP1336",516.213571549189,516.21142578125,516.215881347656,271.368,267.304,276.441,42762.1752222222,42752.023,11612,1787,1
"CP1337",121.027034271942,121.025894165039,121.027496337891,271.368,268.32,279.489,6350.08418181817,6181.40832379979,1135,42,1
"CP1338",302.197152620802,302.196350097656,302.198852539062,273.396,269.337,278.472,19057.64,18844.2847191011,4199,87,1
"CP1339",515.211404917722,515.210632324219,515.211853027344,271.368,267.304,276.441,150720.906333333,150592.976926342,37658,788,1
"CP1340",214.089538090998,214.089416503906,214.089782714844,267.304,263.242,271.368,100826.39225,100180.955678571,32348,418,1
"CP1341",237.123655416598,237.122421264648,237.125289916992,276.441,272.382,279.489,4163.6867142857,4100.37395345103,1116,48,1
"CP1342",247.128353940775,247.127029418945,247.129669189453,266.288,262.227,269.337,5914.5042857143,5353.24959183674,1288,22,1
"CP1343",255.134153039239,255.133712768555,255.135498046875,276.441,273.396,280.505,5779.61699999998,5710.56384831459,1617,31,1
"CP1344",244.128944021984,244.127868652344,244.129943847656,277.456,272.382,281.52,4357.81066666666,4269.59991522157,777,24,1
"CP1345",328.186777216172,328.183319091797,328.190765380859,278.472,274.412,283.553,3830.07900000001,3789.68057303372,1180,80,1
"CP1346",385.118157620795,385.116577148438,385.119049072266,278.472,274.412,281.52,3531.66057142857,3517.83248796148,771,46,1
"CP1347",177.102340606322,177.100845336914,177.105026245117,280.505,276.441,285.584,1847.90188888889,1808.72738701624,322,15,1
"CP1348",125.106402456859,125.106048583984,125.107498168945,280.505,276.441,283.553,1950.72000000001,1944.62400000001,514,244,1
"CP1349",187.133245876556,187.130630493164,187.134552001953,281.52,266.288,309.965,1841.54420930232,1812.62973856807,471,27,1
"CP1350",231.188607557531,231.187759399414,231.189971923828,280.505,276.441,283.553,1332.992,1327.912,471,76,1
"CP1351",310.094389254309,310.092193603516,310.097106933594,280.505,277.456,284.568,1345.18399999999,1321.51919101123,386,21,1
"CP1352",384.115213944977,384.11376953125,384.116363525391,277.456,272.382,283.553,19255.7573636364,19225.5078018386,4069,369,1
"CP1353",391.232877789862,391.230072021484,391.235412597656,280.505,276.441,284.568,4045.21425,4034.58751264045,1371,189,1
"CP1354",143.118585486039,143.117370605469,143.119064331055,280.505,277.456,284.568,3640.32799999998,3634.23199999998,814,813,1
"CP1355",182.081007871976,182.079376220703,182.08332824707,280.505,276.441,285.584,2741.88411111112,2417.30761111112,514,12,1
"CP1356",223.084628092448,223.081619262695,223.088150024414,281.52,278.472,285.584,1724.15200000001,1712.61069662922,378,33,1
"CP1357",126.090778614943,126.090545654297,126.090881347656,280.505,276.441,285.584,9420.3376666667,9327.10988576782,2156,80,1
"CP1358",186.131289006042,186.130920410156,186.132553100586,280.505,275.427,285.584,16450.2772,16441.1359,3577,2171,1
"CP1359",207.109927210233,207.108322143555,207.110458374023,280.505,276.441,285.584,11237.7628888889,11196.4424644195,2828,264,1
"CP1360",224.111524738781,224.1103515625,224.114532470703,279.489,275.427,286.599,5167.5578181818,5089.91298876403,1019,60,1
"CP1361",230.185823950799,230.18537902832,230.18603515625,280.505,275.427,285.584,9863.46269999998,9853.30569999998,1971,567,1
"CP1362",242.011399021897,242.009323120117,242.013626098633,278.472,274.412,285.584,10274.1774545455,10171.7465331972,1750,64,1
"CP1363",294.144821078791,294.142486572266,294.147583007812,281.52,276.441,286.599,2487.6942,2459.16049213484,514,22,1
"CP1364",246.079469814618,246.077972412109,246.08056640625,284.568,280.505,288.63,4388.515625,4347.3828125,1286,59,1
"CP1365",535.242894201907,535.241149902344,535.2451171875,284.568,282.536,287.613,1556.6082,1538.37663595506,542,31,1
"CP1366",759.278160852949,759.275634765625,759.28271484375,285.584,282.536,289.645,1358.83457142857,1332.35717346938,499,33,1
"CP1367",162.054194646761,162.053237915039,162.055068969727,285.584,280.505,289.645,5969.43555555555,5892.80104868913,1615,73,1
"CP1368",446.371283917881,446.367797851562,446.374145507812,285.584,282.536,291.676,1995.56666666666,1942.11877652934,426,18,1
"CP1369",535.442489550167,535.440490722656,535.44482421875,285.584,282.536,289.645,2297.22257142857,2284.48799036917,531,55,1
"CP1370",535.643916162951,535.640930175781,535.647033691406,284.568,264.256,292.69,2587.494,2504.82773595506,426,17,1
"CP1371",185.12832916744,185.127975463867,185.128463745117,280.505,275.427,285.584,153636.8134,153518.558530337,30509,811,1
"CP1372",187.144175401031,187.14404296875,187.144287109375,285.584,282.536,289.645,10586.3165714285,10580.2231428571,2997,2996,1
"CP1373",298.066435245394,298.065490722656,298.068206787109,286.599,282.536,290.661,2492.34375,2438.98349719101,686,21,1
"CP1374",166.085991519628,166.085784912109,166.086212158203,193.152,184.01,208.389,4034041.888,4032093.90774485,312937,2903,1
"CP1375",166.085936856909,166.084274291992,166.087890625,279.489,275.427,286.599,9304.2447272727,8369.3571603677,1610,14,1
"CP1376",166.086151364945,166.085647583008,166.087249755859,201.279,197.216,205.341,1670772.1875,1670071.02966994,260972,2421,1
"CP1377",223.107382027922,223.106918334961,223.108627319336,279.489,274.412,286.599,36272.5743333334,36074.016380618,5414,96,1
"CP1378",272.135282335661,272.133148193359,272.137176513672,288.63,283.553,291.676,3154.770125,3095.15392205056,709,15,1
"CP1379",112.074695221001,112.07462310791,112.074806213379,289.645,285.584,293.705,5494.87162499999,5442.13645154493,1506,68,1
"CP1380",156.101268705391,156.101135253906,156.10139465332,289.645,285.584,293.705,9156.42749999998,9106.17881249998,2664,100,1
"CP1381",191.088402566663,191.087051391602,191.089080810547,292.69,288.63,294.721,2800.84483333334,2789.89472097379,903,118,1
"CP1382",211.133182184181,211.13200378418,211.136337280273,292.69,289.645,294.721,2506.52880000001,2490.86571428572,697,71,1
"CP1383",335.144627087005,335.143402099609,335.146118164062,289.645,284.568,294.721,6482.69050000001,6465.08246011237,1324,166,1
"CP1384",192.095001407556,192.093948364258,192.096160888672,292.69,287.613,295.737,12750.618,12738.5232808989,3443,459,1
"CP1385",194.10463467248,194.103912353516,194.106201171875,293.705,290.661,295.737,1186.76880000001,1182.70800000001,339,338,1
"CP1386",334.140993307485,334.140563964844,334.141418457031,289.645,285.584,295.737,35240.0477000001,35159.9074471911,6876,214,1
"CP1387",193.102024442064,193.101531982422,193.105819702148,292.69,287.613,296.753,7880.7111111111,7830.73208489387,2116,169,1
"CP1388",196.115410133392,196.112762451172,196.11669921875,293.705,290.661,296.753,2441.87666666666,2429.81245318351,678,64,1
"CP1389",197.129068305745,197.124862670898,197.130798339844,293.705,289.645,296.753,3766.22457142857,3482.27606968641,1357,24,1
"CP1390",210.128769505502,210.127517700195,210.129638671875,292.69,288.63,296.753,20616.174,20596.4467142857,5477,628,1
"CP1391",379.651317395189,379.644744873047,379.654998779297,293.705,290.661,296.753,3630.83199999999,3611.69467790261,1357,75,1
"CP1392",133.08399491755,133.083190917969,133.084838867188,295.737,291.676,299.802,5280.88425000002,5216.78928370789,2035,73,1
