"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP2484",230.153417871993,230.145294189453,230.167030334473,633.134,623.292,644.949,3490.71463636362,2675.45984090908,855,19,1
"CP2485",242.169291725134,242.165176391602,242.183547973633,694.171,689.249,700.076,5024.71227272727,4366.17947183491,1502,28,1
"CP2486",242.176898977364,242.161275227865,242.188003540039,654.791,641.995,668.577,5715.13,4135.0442176778,931,17,1
"CP2487",242.170014665712,242.162879943848,242.19059753418,679.402,668.577,685.309,3847.37576470588,2940.43615156983,1070,20,1
"CP2488",879.992166168164,879.976257324219,880.014994303385,700.076,694.171,705.981,3118.82416666665,3083.80614341084,844,111,1
"CP2489",977.535084073366,977.515075683594,977.543395996094,700.076,694.171,705.981,3671.92583333332,3573.80670542634,868,54,1
"CP2490",249.144598013776,249.135803222656,249.1513671875,689.249,684.323,695.156,4362.74454545453,3871.32027272726,1448,42,1
"CP2491",300.259988037344,300.247772216797,300.266098022461,702.044,684.323,723.701,6192.19050000001,5500.73743125001,617,20,1
"CP2492",314.242351330672,314.222595214844,314.249069213867,699.091,693.187,704.012,1632.60681818181,1305.34738636363,585,25,1
"CP2493",426.313077223656,426.299204508464,426.327789306641,680.386,675.465,685.309,2281.83919999999,1778.30063649634,599,11,1
"CP2494",454.269546475684,454.24870300293,454.276214599609,676.449,671.53,682.354,6562.29600000004,5912.85600000004,2037,26,1
"CP2495",454.26112020138,454.242706298828,454.281646728516,697.124,691.218,702.044,4747.6930909091,4106.00654545455,1874,24,1
"CP2496",538.299498940309,538.276458740234,538.329467773438,675.465,663.653,687.279,3740.78333333333,2631.60826111111,1088,30,1
"CP2497",977.639294136721,977.614054361979,977.660176595052,700.076,694.171,705.981,4823.40083333331,4614.38843749998,1323,55,1
"CP2498",327.235993660726,327.216156005859,327.254913330078,681.37,663.653,699.091,7862.31405555555,5331.15490555555,1980,27,1
"CP2499",359.229844515483,359.218811035156,359.246012369792,623.292,587.849,648.888,15659.457,10879.5414146341,1116,19,1
"CP2500",359.236654263934,359.218444824219,359.248092651367,675.465,666.607,684.323,7195.64866666667,5598.54406504065,1836,18,1
"CP2501",375.304639333812,375.287170410156,375.318033854167,676.449,670.545,682.354,15377.2861666668,14971.6470166668,5442,126,1
"CP2502",375.316319687981,375.302383422852,375.328308105469,697.124,692.202,705.981,5344.28357142857,4837.51163571429,1371,31,1
"CP2503",375.311000745233,375.29655456543,375.325805664062,687.279,682.354,692.202,4538.94319999998,4167.18119999998,1321,30,1
"CP2504",432.287532914662,432.281959533691,432.298614501953,703.029,698.108,707.95,5951.45740000006,5066.41555000005,1438,16,1
"CP2505",432.294686341763,432.283548990885,432.306823730469,681.37,674.481,686.294,3595.08966666666,2714.28285416666,1025,11,1
"CP2506",432.329570373574,432.312591552734,432.342661539714,703.029,697.124,707.95,5536.02272727274,5166.63886449401,1418,34,1
"CP2507",494.281121861204,494.273071289062,494.309458414714,703.029,698.108,708.934,2655.32254545455,2029.23379063361,699,12,1
"CP2508",977.87192750948,977.849877929688,977.878631591797,700.076,694.171,705.981,4781.08166666664,4703.12651162789,1146,85,1
"CP2509",977.987443927817,977.913208007812,978.017985026042,701.059,688.264,712.87,4634.78616,4560.85371348837,1038,106,1
"CP2510",450.265077991604,450.241119384766,450.279815673828,690.233,677.433,703.029,6063.29861538462,5297.48598461538,1605,37,1
"CP2511",494.973352508622,494.965698242188,494.996536254883,706.965,702.044,709.919,2001.234375,1967.81484375,639,82,1
"CP2512",206.660314872234,206.659713745117,206.661895751953,706.965,701.059,712.87,3744.08700000001,3457.43590476192,1154,24,1
"CP2513",269.121107013674,269.117492675781,269.134928385417,676.449,670.545,681.37,7392.49090909094,6938.92340909094,2303,55,1
"CP2514",336.223625576236,336.221282958984,336.226409912109,706.965,701.059,712.87,2408.45975000001,2293.30250000001,909,47,1
"CP2515",359.210085547646,359.180969238281,359.223724365234,705.981,700.076,710.903,2825.847,2041.64746184472,738,12,1
"CP2516",418.31750724653,418.303883870443,418.323608398438,674.481,664.638,684.323,8046.24374999998,7056.58037499998,812,17,1
"CP2517",593.3382647296,593.328369140625,593.34440612793,690.233,684.323,695.156,4608.94909090908,4101.96469090908,1731,55,1
"CP2518",593.33469332353,593.315948486328,593.340728759766,705.981,700.076,711.886,4732.85749999998,4226.20849999998,1353,43,1
"CP2519",317.208013112375,317.185231526693,317.211029052734,706.965,702.044,712.87,2738.97800000001,2399.14001818182,909,37,1
"CP2520",317.220415373629,317.210845947266,317.231506347656,706.965,702.044,712.87,2870.85836363637,2430.99060227273,934,29,1
"CP2521",344.22786562632,344.225433349609,344.235870361328,706.965,701.059,712.87,8031.48000000002,7514.20640816329,2743,33,1
"CP2522",454.300200514665,454.29670715332,454.307047526042,697.124,691.218,702.044,5780.09981818183,4749.46461818183,1914,16,1
"CP2523",454.300764622679,454.298248291016,454.304046630859,676.449,671.53,682.354,7464.62400000005,6434.17920000004,2156,18,1
"CP2524",635.297896144623,635.27880859375,635.322530110677,701.059,695.156,705.981,2407.08636363637,1872.27300475688,542,11,1
"CP2525",206.159555368777,206.156753540039,206.167556762695,706.965,701.059,712.87,13157.454,12502.1544107143,4224,37,1
"CP2526",234.16866645669,234.153106689453,234.171112060547,708.934,695.156,720.747,3993.18026923077,3150.15367307692,726,21,1
"CP2527",595.281083817272,595.259826660156,595.308715820312,705.981,700.076,711.886,2149.41999999999,1616.59216666666,469,14,1
"CP2528",384.272651702155,384.269836425781,384.275319417318,710.903,705.981,716.809,2108.5069090909,1879.20066200466,686,25,1
"CP2529",384.294438887482,384.287780761719,384.319458007812,710.903,705.981,716.809,2684.35963636363,2361.68523636363,897,32,1
"CP2530",402.236867166275,402.224029541016,402.252797444661,708.934,704.012,714.84,3620.48945454548,3297.3671360586,788,18,1
"CP2531",335.21104372542,335.200180053711,335.224029541016,706.965,701.059,712.87,11634.81925,10709.722675,2880,51,1
"CP2532",963.397675453919,963.374694824219,963.425384521484,709.919,704.996,715.825,1743.46900000001,1684.68986031043,537,33,1
"CP2533",405.265902140758,405.246566772461,405.282119750977,536.661,517.954,549.459,9165.9859375,7370.9393359375,988,28,1
"CP2534",405.276570225591,405.259908040365,405.301574707031,653.806,646.918,660.698,6824.05285714284,6008.32607142856,956,27,1
"CP2535",405.273550842048,405.257850646973,405.285202026367,699.091,694.171,704.012,2995.60039999997,2397.51362499997,578,16,1
"CP2536",405.267918150526,405.248886108398,405.280654907227,559.301,549.459,568.161,5561.38421052632,4473.71526315789,1408,41,1
"CP2537",405.264645590186,405.244211832682,405.27348836263,587.849,582.928,592.774,2952.8154,2354.42475,847,24,1
"CP2538",405.272577605475,405.252914428711,405.300933837891,673.498,668.577,683.338,6037.24899999999,5167.33406666666,812,23,1
"CP2539",405.265657782233,405.256205240885,405.277862548828,688.264,683.338,694.171,2959.37863636366,2306.4441818182,681,19,1
"CP2540",405.30717991641,405.285537719727,405.323364257812,688.264,683.338,694.171,2648.17609090911,2275.70869344611,633,22,1
"CP2541",405.29725622233,405.285202026367,405.312789916992,699.091,694.171,704.012,2486.82069999997,2145.64124011626,578,20,1
"CP2542",405.31284270748,405.295776367188,405.327529907227,630.18,624.277,635.101,2710.91999999999,2347.0001860465,508,14,1
"CP2543",443.032302427068,443.025360107422,443.047714233398,704.012,698.108,708.934,2229.17181818182,1979.51006765328,538,22,1
"CP2544",495.297840267133,495.276977539062,495.303782145182,698.108,692.202,704.012,4905.08666666664,3737.16202380951,1037,15,1
"CP2545",317.1345557073,317.117614746094,317.146377563477,705.981,701.059,711.886,3262.86409090909,2993.6655,792,33,1
"CP2546",593.257775770375,593.249572753906,593.303161621094,705.981,700.076,711.886,4221.09083333331,3716.61066770185,1312,23,1
"CP2547",243.186586832424,243.178413391113,243.196350097656,693.187,687.279,698.108,17508.524090909,16695.5615272727,5616,115,1
"CP2548",243.188209570891,243.182464599609,243.198165893555,713.854,707.95,719.763,4924.05216666666,3949.0859,1216,24,1
"CP2549",393.284061161005,393.268814086914,393.29931640625,677.433,672.513,683.338,18069.8772727272,16652.6457792207,3689,26,1
"CP2550",393.282338542015,393.267059326172,393.299957275391,624.277,619.355,630.18,6238.15227272723,4820.92077922075,1738,12,1
"CP2551",393.311778678855,393.300018310547,393.319259643555,677.433,672.513,683.338,18078.734090909,17078.9920114316,3783,25,1
"CP2552",337.224095170766,337.209884643555,337.23974609375,699.091,668.577,726.655,8744.18430508474,5863.31863050847,1157,33,1
"CP2553",394.318120131426,394.302012125651,394.322708129883,677.433,671.53,683.338,4690.728,4203.41371428571,808,13,1
"CP2554",443.366154735581,443.358856201172,443.385604858398,695.156,691.218,700.076,5200.63022222226,4853.69188888892,1254,41,1
"CP2555",443.358794434325,443.350646972656,443.361785888672,711.886,706.965,717.793,2373.30072727272,1965.0359090909,554,18,1
"CP2556",443.366705408152,443.361358642578,443.384582519531,687.279,683.338,691.218,3370.67,3058.17875,855,28,1
"CP2557",610.320608094559,610.293823242188,610.3447265625,716.809,711.886,722.717,2098.26009090909,1583.31339486894,559,13,1
"CP2558",368.966987376615,368.957977294922,368.976104736328,671.53,666.607,677.433,38758.0641818183,38314.1489727274,14600,315,1
"CP2559",368.973755322366,368.967620849609,368.978424072266,655.775,649.871,666.607,2844.13552941176,2215.64950588235,678,14,1
"CP2560",265.112691117944,265.102416992188,265.117706298828,723.701,717.793,728.623,3525.65727272729,2966.43545454547,935,16,1
"CP2561",396.979499115341,396.966156005859,396.996246337891,723.701,718.778,729.606,1463.74872727272,1318.89847357294,548,21,1
"CP2562",434.520477798305,434.515777587891,434.521789550781,722.717,716.809,728.623,2294.86950000002,2121.11097383722,576,13,1
"CP2563",512.290509397198,512.27294921875,512.325256347656,690.233,666.607,722.717,9262.08754385965,5070.17835087719,1059,23,1
"CP2564",671.324747552395,671.291076660156,671.346405029297,727.639,721.732,732.561,1883.26154545456,1603.31096842679,602,15,1
"CP2565",386.170148423908,386.150726318359,386.18408203125,722.717,717.793,728.623,2551.94181818183,2294.97545454546,685,26,1
"CP2566",425.165994267536,425.144226074219,425.174255371094,723.701,717.793,728.623,2742.94363636365,2423.85245454546,687,22,1
"CP2567",449.220759265921,449.206146240234,449.242599487305,725.67,720.747,732.561,3340.40850000002,2732.97200000002,1090,16,1
"CP2568",449.258695164714,449.242599487305,449.261444091797,725.67,719.763,731.576,4225.11633333333,3341.97071633554,1325,12,1
"CP2569",319.225359713272,319.224395751953,319.227142333984,705.981,700.076,711.886,84945.3933333329,83891.0034803918,28816,250,1
"CP2570",319.23422074306,319.226348876953,319.242065429688,724.686,711.886,730.591,9574.9910526316,8088.66743034058,2126,18,1
"CP2571",320.209900829511,320.203267415365,320.212036132812,705.981,700.076,711.886,19135.1524999999,18822.3351249999,6549,233,1
"CP2572",320.216581727777,320.208999633789,320.231628417969,724.686,711.886,730.591,2307.60631578948,1863.41178947369,454,15,1
"CP2573",320.230091495438,320.227020263672,320.244552612305,705.981,700.076,711.886,18526.9374999999,18220.672168737,6478,139,1
"CP2574",414.320631363186,414.305297851562,414.34309387207,706.965,699.091,712.87,61923.8102142857,61246.8734180672,19094,276,1
"CP2575",414.327579477211,414.325927734375,414.329864501953,688.264,683.338,691.218,7147.16,6705.99588235294,2402,33,1
"CP2576",416.329498008556,416.318572998047,416.344451904297,723.701,717.793,731.576,6859.99600000001,6240.1331890244,1001,24,1
"CP2577",242.187374958801,242.181854248047,242.192474365234,711.886,706.965,717.793,2906.82581818181,2228.9684090909,934,16,1
"CP2578",271.214852235218,271.204233805339,271.226043701172,685.309,679.402,691.218,9175.12399999994,6894.7602783171,2451,13,1
"CP2579",271.207315016182,271.203653971354,271.209579467773,722.717,716.809,728.623,6796.98800000004,4723.02883009712,2021,10,1
"CP2580",271.222524958145,271.213394165039,271.228240966797,617.385,612.46,623.292,15907.2843636364,14785.073408,3584,24,1
"CP2581",271.226638759613,271.213088989258,271.230255126953,655.775,650.855,661.684,7276.10354545451,6347.03047490906,2375,15,1
"CP2582",271.22533236223,271.21257019043,271.228149414062,722.717,716.809,728.623,6464.22700000004,5317.59954000003,1983,13,1
"CP2583",321.222520281621,321.218373616536,321.238891601562,722.717,711.886,728.623,3924.33423529414,2842.21334558825,1073,12,1
"CP2584",463.96942334445,463.961151123047,463.985656738281,724.686,720.747,729.606,3305.39133333335,3218.96457751939,1147,44,1
"CP2585",231.167038561488,231.166290283203,231.170753479004,733.547,727.639,738.47,3631.33890909091,3053.24301876833,1022,20,1
"CP2586",237.179967356158,237.166137695312,237.186553955078,730.591,724.686,736.501,3885.16583333331,3353.49083333332,1025,20,1
"CP2587",283.132658663753,283.124954223633,283.140930175781,732.561,726.655,737.485,3328.74818181819,2772.83489429177,906,13,1
"CP2588",345.230311036176,345.208526611328,345.242645263672,720.747,714.84,726.655,4354.81208333331,3481.74351449274,1058,11,1
"CP2589",391.261091332309,391.25634765625,391.267471313477,525.83,519.923,530.753,28056.5918181819,27344.0155972517,9599,118,1
"CP2590",391.267278401871,391.252029418945,391.282409667969,676.449,671.53,682.354,63871.4400000004,63153.5547906981,23845,295,1
"CP2591",391.273060500695,391.25059000651,391.282348632812,641.011,635.101,645.933,33934.6865454545,33216.2707484144,10187,126,1
"CP2592",391.265191541667,391.250691731771,391.267364501953,513.033,508.113,519.923,4274.23583333333,3610.14076550388,1560,19,1
"CP2593",391.259012216515,391.247985839844,391.285034179688,697.124,691.218,703.029,57859.1362500002,56805.685463663,18894,113,1
"CP2594",391.264593227027,391.261642456055,391.281270345052,480.547,475.623,486.455,24677.2654545454,23704.3778097251,8825,52,1
"CP2595",391.266076640013,391.262359619141,391.281107584635,535.676,530.753,540.596,10625.5185,9734.09178313949,3988,23,1
"CP2596",391.268414305439,391.253631591797,391.282440185547,606.554,600.65,611.476,76081.1912727274,74840.7783110626,29787,375,1
"CP2597",391.267229803419,391.253540039062,391.285217285156,651.839,645.933,657.744,37274.5317500001,35895.7279427712,10342,129,1
"CP2598",391.256879291427,391.254379272461,391.28330485026,589.818,584.897,595.727,51242.6372727269,49969.5132420588,21756,274,1
"CP2599",391.284475066512,391.281951904297,391.306015014648,641.011,636.086,645.933,32291.2670999999,31614.8274349999,10187,236,1
"CP2600",393.207566121051,393.190307617188,393.224355061849,725.67,720.747,731.576,1937.40654545456,1502.12996818183,620,13,1
"CP2601",404.251695003009,404.212646484375,404.261627197266,734.531,729.606,740.44,5163.87836363639,4870.09405194808,2001,49,1
"CP2602",411.262213023342,411.252522786458,411.283996582031,720.747,714.84,726.655,10998.7804166666,10337.4686111111,2352,34,1
"CP2603",428.241147545372,428.236012776693,428.260559082031,730.591,725.67,736.501,3490.53590909091,3181.22880606061,1298,34,1
"CP2604",431.287561921365,431.283050537109,431.29524230957,605.571,595.727,611.476,28738.9720625,27152.6540375,5213,80,1
"CP2605",431.287470927351,431.281097412109,431.290588378906,703.029,698.108,707.95,16065.0966000002,15038.7728400001,3887,59,1
"CP2606",431.293865064376,431.282867431641,431.306182861328,631.165,625.261,636.086,4462.85227272729,3343.35045454547,1154,17,1
"CP2607",431.286988984574,431.278610229492,431.296081542969,589.818,585.881,595.727,5287.302,4289.70528,1493,22,1
"CP2608",431.296468323093,431.281402587891,431.315185546875,712.87,707.95,718.778,7193.72945454544,6073.91738181817,1557,23,1
"CP2609",431.31427214354,431.312286376953,431.326065063477,605.571,595.727,611.476,25735.834625,24549.4233114099,4196,54,1
"CP2610",431.325254459562,431.311401367188,431.335357666016,703.029,698.108,707.95,15101.5648000002,14333.9746313955,3867,50,1
"CP2611",448.92966386235,448.892974853516,448.9326171875,734.531,729.606,738.47,1811.21066666667,1737.4127131783,869,49,1
"CP2612",500.32831817853,500.320068359375,500.344619750977,617.385,593.758,631.165,13153.4824736842,9090.70641387558,1376,14,1
"CP2613",500.322377881018,500.288940429688,500.332321166992,571.115,565.207,576.039,3436.69818181818,2531.19669421487,1091,11,1
