,exid,precursor_mz,precursor_rt,precursor_intensity,mz,intensity
5,21,143.117212795405,61.203,2621,77.04028621591684,279.0
6,21,143.117212795405,61.203,2621,84.08075641896245,256.0
7,21,143.117212795405,61.203,2621,109.01358817594372,233.0
8,21,143.117212795405,61.203,2621,112.08665605131928,186.0
9,21,143.117212795405,61.203,2621,114.09078247838623,163.0
10,21,143.117212795405,61.203,2621,118.08485452882857,546.0
0,22,315.148079875973,56.108999999999995,2330,46.067364937433744,412.0
1,22,315.148079875973,56.108999999999995,2330,58.06638537694547,438.0
2,22,315.148079875973,56.108999999999995,2330,86.09649038906548,1600.0
3,22,315.148079875973,56.108999999999995,2330,242.06975834646826,186.0
4,22,315.148079875973,56.108999999999995,2330,279.0879962050961,233.0
5,22,315.148079875973,56.108999999999995,2330,315.1603254633743,400.0
0,23,315.178384627877,56.108999999999995,2257,46.067364937433744,412.0
1,23,315.178384627877,56.108999999999995,2257,58.06638537694547,438.0
2,23,315.178384627877,56.108999999999995,2257,86.09649038906548,1600.0
3,23,315.178384627877,56.108999999999995,2257,242.06975834646826,186.0
4,23,315.178384627877,56.108999999999995,2257,315.1603254633743,400.0
0,24,358.237935850111,61.203,999,46.067212300537186,186.0
1,24,358.237935850111,61.203,999,149.02453037241608,233.0
0,25,358.267989344691,48.977,336,46.06726547126887,362.0
1,25,358.267989344691,48.977,336,59.06267690701226,2459.0
2,25,358.267989344691,48.977,336,81.0673686967839,186.0
3,25,358.267989344691,48.977,336,89.06129146025492,233.0
4,25,358.267989344691,48.977,336,151.09660127778633,163.0
5,25,358.267989344691,48.977,336,182.0783529054721,163.0
6,25,358.267989344691,48.977,336,182.0859668076637,233.0
0,26,209.137159280705,60.184,2669,45.04085361662318,263.0
1,26,209.137159280705,60.184,2669,59.05285071691919,372.0
2,26,209.137159280705,60.184,2669,59.062607238546626,602.0
3,26,209.137159280705,60.184,2669,82.99907608959074,349.0
4,26,209.137159280705,60.184,2669,84.04589058527155,163.0
5,26,209.137159280705,60.184,2669,84.08339814560276,209.0
6,26,209.137159280705,60.184,2669,89.05991481067684,303.0
7,26,209.137159280705,60.184,2669,98.97567085557213,594.0
8,26,209.137159280705,60.184,2669,103.07588140661095,489.0
9,26,209.137159280705,60.184,2669,114.09090981240648,279.0
10,26,209.137159280705,60.184,2669,143.11760689910864,279.0
0,27,233.14146862107398,68.335,912,59.060364531943264,209.0
1,27,233.14146862107398,68.335,912,98.05842542046382,279.0
2,27,233.14146862107398,68.335,912,98.9755094844719,396.0
3,27,233.14146862107398,68.335,912,101.00528426725408,186.0
4,27,233.14146862107398,68.335,912,114.09071400250029,303.0
5,27,233.14146862107398,68.335,912,115.0843035577514,326.0
6,27,233.14146862107398,68.335,912,157.09530161975007,256.0
7,27,233.14146862107398,68.335,912,196.96823052983035,256.0
8,27,233.14146862107398,68.335,912,211.0948741791744,279.0
9,27,233.14146862107398,68.335,912,223.97624188454017,521.0
0,28,233.15749096593999,68.335,911,59.060364531943264,209.0
1,28,233.15749096593999,68.335,911,98.05842542046382,279.0
2,28,233.15749096593999,68.335,911,98.9755094844719,396.0
3,28,233.15749096593999,68.335,911,101.00528426725408,186.0
4,28,233.15749096593999,68.335,911,114.09071400250029,303.0
5,28,233.15749096593999,68.335,911,115.0843035577514,326.0
6,28,233.15749096593999,68.335,911,157.09530161975007,256.0
7,28,233.15749096593999,68.335,911,196.96823052983035,256.0
8,28,233.15749096593999,68.335,911,211.0948741791744,279.0
9,28,233.15749096593999,68.335,911,223.97624188454017,521.0
0,29,233.156016644431,61.203,644,59.05068178013555,235.0
1,29,233.156016644431,61.203,644,59.0626062846652,235.0
2,29,233.156016644431,61.203,644,82.99773870279391,396.0
3,29,233.156016644431,61.203,644,98.05989391849197,163.0
4,29,233.156016644431,61.203,644,98.97558095687789,635.0
5,29,233.156016644431,61.203,644,101.0096085480944,349.0
6,29,233.156016644431,61.203,644,114.09078247838623,209.0
7,29,233.156016644431,61.203,644,115.0873984006167,279.0
8,29,233.156016644431,61.203,644,157.0971255217,186.0
9,29,233.156016644431,61.203,644,223.98260357343796,303.0
0,30,394.345123727918,46.93899999999999,599,46.06824020205967,497.0
1,30,394.345123727918,46.93899999999999,599,59.06161415237257,2144.0
2,30,394.345123727918,46.93899999999999,599,69.07125316276581,163.0
3,30,394.345123727918,46.93899999999999,599,71.08578403198663,256.0
4,30,394.345123727918,46.93899999999999,599,81.0724772056632,210.0
5,30,394.345123727918,46.93899999999999,599,89.05732820756236,419.0
6,30,394.345123727918,46.93899999999999,599,95.08387699772209,256.0
7,30,394.345123727918,46.93899999999999,599,121.10085982218648,163.0
8,30,394.345123727918,46.93899999999999,599,133.08670744791212,210.0
9,30,394.345123727918,46.93899999999999,599,195.12384163553304,256.0
10,30,394.345123727918,46.93899999999999,599,376.26261579026607,163.0
0,31,394.350866581981,9.24,333,46.067188823674385,209.0
1,31,394.350866581981,9.24,333,59.06152095291912,3237.0
2,31,394.350866581981,9.24,333,89.05857652442512,279.0
3,31,394.350866581981,9.24,333,129.05257090863788,186.0
4,31,394.350866581981,9.24,333,182.08410674250865,326.0
5,31,394.350866581981,9.24,333,359.12013928296676,163.0
0,32,394.345416463986,25.541999999999998,271,46.0672147665801,163.0
1,32,394.345416463986,25.541999999999998,271,59.062650759591136,2594.0
2,32,394.345416463986,25.541999999999998,271,89.05867178466073,186.0
3,32,394.345416463986,25.541999999999998,271,129.0559423102226,163.0
4,32,394.345416463986,25.541999999999998,271,182.0805655602759,186.0
5,32,394.345416463986,25.541999999999998,271,195.1221600503553,163.0
0,33,394.33896235010695,58.146,316,59.0626061047651,1805.0
1,33,394.33896235010695,58.146,316,89.05858485650302,349.0
2,33,394.33896235010695,58.146,316,149.0195902991741,163.0
0,34,394.349211940061,4.146,310,46.06910371635048,186.0
1,34,394.349211940061,4.146,310,59.06260505051217,4048.0
2,34,394.349211940061,4.146,310,89.05990775588221,279.0
3,34,394.349211940061,4.146,310,106.05159730183352,163.0
4,34,394.349211940061,4.146,310,129.05737844639316,256.0
5,34,394.349211940061,4.146,310,149.02128714096085,209.0
6,34,394.349211940061,4.146,310,182.0745894279586,233.0
7,34,394.349211940061,4.146,310,359.1228125033413,209.0
0,35,394.34659789053904,14.335,287,59.06260505051217,2119.0
1,35,394.34659789053904,14.335,287,89.05990775588221,186.0
2,35,394.34659789053904,14.335,287,129.05417341127352,163.0
3,35,394.34659789053904,14.335,287,149.01784312055946,209.0
4,35,394.34659789053904,14.335,287,182.0764928709698,209.0
0,36,394.343661025762,31.656,368,59.06245086968833,2826.0
1,36,394.343661025762,31.656,368,89.06375159487683,209.0
2,36,394.343661025762,31.656,368,149.02289585748397,163.0
3,36,394.343661025762,31.656,368,182.07831244744514,209.0
0,37,394.35029968559195,38.788000000000004,273,59.062526435948506,3721.0
1,37,394.35029968559195,38.788000000000004,273,149.02479602822362,186.0
2,37,394.35029968559195,38.788000000000004,273,182.07662415497776,372.0
3,37,394.35029968559195,38.788000000000004,273,195.11808702566685,233.0
0,38,394.344070024891,69.354,344,59.06258686521535,1942.0
1,38,394.344070024891,69.354,344,89.05588783504645,209.0
2,38,394.344070024891,69.354,344,123.05522125513454,233.0
3,38,394.344070024891,69.354,344,129.05573912719893,163.0
4,38,394.344070024891,69.354,344,133.08498710855375,163.0
5,38,394.344070024891,69.354,344,149.02296716893886,279.0
6,38,394.344070024891,69.354,344,182.08024924288765,282.0
7,38,394.344070024891,69.354,344,359.12539019019596,186.0
0,39,424.346723971224,47.958,659,46.06721190730545,311.0
1,39,424.346723971224,47.958,659,59.06264213067323,722.0
2,39,424.346723971224,47.958,659,89.06131074860447,303.0
3,39,424.346723971224,47.958,659,105.07049798093607,279.0
4,39,424.346723971224,47.958,659,133.0900331399362,233.0
5,39,424.346723971224,47.958,659,239.15566275989286,256.0
0,40,424.36600176473,8.222000000000001,345,46.068146265037726,163.0
1,40,424.36600176473,8.222000000000001,345,59.063689158054636,398.0
2,40,424.36600176473,8.222000000000001,345,89.05990775588221,233.0
3,40,424.36600176473,8.222000000000001,345,133.08665230370724,233.0
4,40,424.36600176473,8.222000000000001,345,239.14667147719064,209.0
5,40,424.36600176473,8.222000000000001,345,356.8834782412788,163.0
0,41,424.355484429546,25.541999999999998,334,59.062650759591136,326.0
1,41,424.355484429546,25.541999999999998,334,89.0600030184053,163.0
2,41,424.355484429546,25.541999999999998,334,133.0835713868958,209.0
0,42,424.36081189147995,13.315999999999999,287,46.068146265037726,186.0
1,42,424.36081189147995,13.315999999999999,287,59.06585740298786,237.0
2,42,424.36081189147995,13.315999999999999,287,89.06123899728875,186.0
3,42,424.36081189147995,13.315999999999999,287,133.08502495734766,163.0
4,42,424.36081189147995,13.315999999999999,287,239.1444900272376,163.0
5,42,424.36081189147995,13.315999999999999,287,411.3551217464225,163.0
0,43,424.36493417716,32.675,246,59.0625954550225,186.0
1,43,424.36493417716,32.675,246,89.05856849294425,233.0
2,43,424.36493417716,32.675,246,239.14667946564728,186.0
0,44,424.350465366196,39.806999999999995,273,46.06814179381039,186.0
1,44,424.350465366196,39.806999999999995,273,59.06261225773681,429.0
2,44,424.350465366196,39.806999999999995,273,133.08348743542123,233.0
3,44,424.350465366196,39.806999999999995,273,239.14908135582755,233.0
0,45,424.356624484033,59.165,290,46.06707829167067,237.0
1,45,424.356624484033,59.165,290,59.06141669354037,411.0
2,45,424.356624484033,59.165,290,89.05982979446756,233.0
3,45,424.356624484033,59.165,290,133.08500298227145,233.0
0,46,424.359489688902,69.354,294,59.06367097246219,360.0
1,46,424.359489688902,69.354,294,89.06121273955878,279.0
2,46,424.359489688902,69.354,294,133.08335977256823,186.0
0,47,436.36834330079904,44.901,1376,46.068094260269525,824.0
1,47,436.36834330079904,44.901,1376,59.062535028095695,790.0
2,47,436.36834330079904,44.901,1376,71.0891748657315,186.0
3,47,436.36834330079904,44.901,1376,149.0210868066648,656.0
4,47,436.36834330079904,44.901,1376,223.06316951243113,374.0
5,47,436.36834330079904,44.901,1376,341.0285250012177,163.0
0,48,367.159750530866,60.184,2800,89.05991481067684,396.0
1,48,367.159750530866,60.184,2800,90.05578586825496,209.0
2,48,367.159750530866,60.184,2800,103.074449247892,163.0
3,48,367.159750530866,60.184,2800,114.03667345287508,209.0
4,48,367.159750530866,60.184,2800,133.08829468220713,256.0
5,48,367.159750530866,60.184,2800,160.0424958543116,943.0
6,48,367.159750530866,60.184,2800,176.06824254910973,233.0
7,48,367.159750530866,60.184,2800,217.06829407124908,374.0
8,48,367.159750530866,60.184,2800,220.04000124622988,163.0
9,48,367.159750530866,60.184,2800,283.26324798996103,233.0
10,48,367.159750530866,60.184,2800,372.3465682696805,163.0
0,49,69.0458384522625,70.373,779,40.021902940459114,218.0
1,49,69.0458384522625,70.373,779,41.030348493338266,212.0
2,49,69.0458384522625,70.373,779,41.040288465038024,284.0
3,49,69.0458384522625,70.373,779,42.03853597330799,5455.0
4,49,69.0458384522625,70.373,779,43.03397119943263,947.0
5,49,69.0458384522625,70.373,779,44.04011829463962,234.0
6,49,69.0458384522625,70.373,779,45.01718485537854,312.0
7,49,69.0458384522625,70.373,779,53.00374711737156,209.0
8,49,69.0458384522625,70.373,779,59.06258279808434,440.0
9,49,69.0458384522625,70.373,779,69.04650849652498,821.0
10,49,69.0458384522625,70.373,779,73.04592845441856,448.0
11,49,69.0458384522625,70.373,779,80.05183934586121,399.0
12,49,69.0458384522625,70.373,779,83.06328229479502,186.0
0,50,346.02192147717005,73.43,528,46.06817680861982,655.0
1,50,346.02192147717005,73.43,528,59.061570475058105,1806.0
2,50,346.02192147717005,73.43,528,89.06000436503231,559.0
3,50,346.02192147717005,73.43,528,122.05907840855538,1515.0
4,50,346.02192147717005,73.43,528,124.07778842910015,163.0
5,50,346.02192147717005,73.43,528,133.08845019218194,279.0
6,50,346.02192147717005,73.43,528,134.06012629063352,1442.0
7,50,346.02192147717005,73.43,528,135.06156544792427,186.0
8,50,346.02192147717005,73.43,528,150.05476213689383,3015.0
9,50,346.02192147717005,73.43,528,151.06039946349668,411.0
10,50,346.02192147717005,73.43,528,152.07287444471686,3178.0
11,50,346.02192147717005,73.43,528,153.07476853651482,307.0
12,50,346.02192147717005,73.43,528,168.06606207112182,6733.0
13,50,346.02192147717005,73.43,528,169.0697115019278,941.0
14,50,346.02192147717005,73.43,528,186.0786172614375,3536.0
15,50,346.02192147717005,73.43,528,187.08057538527942,432.0
16,50,346.02192147717005,73.43,528,337.13582248097316,163.0
0,51,124.058102671302,73.43,2917,39.02690371508525,213.0
1,51,124.058102671302,73.43,2917,41.04482972067147,464.0
2,51,124.058102671302,73.43,2917,42.038561201636725,1351.0
3,51,124.058102671302,73.43,2917,43.05991355227141,692.0
4,51,124.058102671302,73.43,2917,51.02612489250442,484.0
5,51,124.058102671302,73.43,2917,53.04180734790594,2647.0
6,51,124.058102671302,73.43,2917,58.06733944001529,537.0
7,51,124.058102671302,73.43,2917,59.0724119149946,186.0
8,51,124.058102671302,73.43,2917,73.04845293773252,867.0
9,51,124.058102671302,73.43,2917,77.03668291871645,186.0
10,51,124.058102671302,73.43,2917,78.03534849820043,8709.0
11,51,124.058102671302,73.43,2917,79.04044556163115,877.0
12,51,124.058102671302,73.43,2917,80.0507119942204,22249.0
13,51,124.058102671302,73.43,2917,81.05342343248805,1062.0
14,51,124.058102671302,73.43,2917,93.05902533920778,163.0
15,51,124.058102671302,73.43,2917,95.0618965233209,187.0
16,51,124.058102671302,73.43,2917,96.04367788864859,1057.0
17,51,124.058102671302,73.43,2917,105.04305844875987,211.0
18,51,124.058102671302,73.43,2917,106.02848013051046,801.0
19,51,124.058102671302,73.43,2917,118.08512465238185,512.0
20,51,124.058102671302,73.43,2917,123.05540981211098,9496.0
21,51,124.058102671302,73.43,2917,124.05893343884875,876.0
22,51,124.058102671302,73.43,2917,124.08878783505197,193.0
23,51,124.058102671302,73.43,2917,130.06589300131142,163.0
0,52,373.037971817037,73.43,1154,59.06265457427923,3014.0
1,52,373.037971817037,73.43,1154,89.06133560860202,730.0
2,52,373.037971817037,73.43,1154,123.05384499524307,1504.0
3,52,373.037971817037,73.43,1154,124.06050463331441,163.0
4,52,373.037971817037,73.43,1154,133.08682283306862,396.0
5,52,373.037971817037,73.43,1154,371.2373640577799,256.0
0,53,256.176787023227,74.44800000000001,612,45.03702944514451,285.0
1,53,256.176787023227,74.44800000000001,612,46.06810899232286,708.0
2,53,256.176787023227,74.44800000000001,612,59.06690432294924,233.0
3,53,256.176787023227,74.44800000000001,612,89.05854276827016,686.0
4,53,256.176787023227,74.44800000000001,612,98.97422678027507,326.0
5,53,256.176787023227,74.44800000000001,612,133.0866285366268,349.0
6,53,256.176787023227,74.44800000000001,612,136.06324157184184,349.0
7,53,256.176787023227,74.44800000000001,612,149.02298993628602,1008.0
8,53,256.176787023227,74.44800000000001,612,196.96463281858615,279.0
9,53,256.176787023227,74.44800000000001,612,201.0480082182474,1321.0
10,53,256.176787023227,74.44800000000001,612,223.97456311068905,769.0
11,53,256.176787023227,74.44800000000001,612,279.09541330587456,1230.0
12,53,256.176787023227,74.44800000000001,612,280.1002385787985,372.0
0,54,283.176060113753,74.44800000000001,816,45.03702944514451,285.0
1,54,283.176060113753,74.44800000000001,816,46.06810899232286,708.0
2,54,283.176060113753,74.44800000000001,816,59.06690432294924,233.0
3,54,283.176060113753,74.44800000000001,816,89.05854276827016,686.0
4,54,283.176060113753,74.44800000000001,816,98.97422678027507,326.0
5,54,283.176060113753,74.44800000000001,816,133.0866285366268,349.0
6,54,283.176060113753,74.44800000000001,816,136.06324157184184,349.0
7,54,283.176060113753,74.44800000000001,816,149.02298993628602,1008.0
8,54,283.176060113753,74.44800000000001,816,196.96463281858615,279.0
9,54,283.176060113753,74.44800000000001,816,201.0480082182474,1321.0
10,54,283.176060113753,74.44800000000001,816,223.97456311068905,769.0
11,54,283.176060113753,74.44800000000001,816,279.09541330587456,1230.0
12,54,283.176060113753,74.44800000000001,816,280.1002385787985,372.0
0,55,433.27663803766,76.486,590,45.036185632594965,186.0
1,55,433.27663803766,76.486,590,89.06132871701423,444.0
2,55,433.27663803766,76.486,590,133.08675955814041,372.0
3,55,433.27663803766,76.486,590,272.03785530570644,349.0
4,55,433.27663803766,76.486,590,290.0460770957777,209.0
5,55,433.27663803766,76.486,590,415.24974715831644,163.0
0,56,477.30442977128797,76.486,590,89.05866624294258,522.0
1,56,477.30442977128797,76.486,590,133.08675955814041,376.0
2,56,477.30442977128797,76.486,590,177.11058752884904,209.0
3,56,477.30442977128797,76.486,590,283.1778869316727,256.0
4,56,477.30442977128797,76.486,590,459.2785785320507,209.0
0,57,526.416498267189,47.958,899,59.06264213067323,165.0
1,57,526.416498267189,47.958,899,89.05997950560624,396.0
2,57,526.416498267189,47.958,899,133.08840577161644,372.0
3,57,526.416498267189,47.958,899,147.06821461444022,472.0
4,57,526.416498267189,47.958,899,281.0574979394804,1445.0
5,57,526.416498267189,47.958,899,282.05873897604073,509.0
6,57,526.416498267189,47.958,899,327.20435387382827,378.0
0,58,526.425896312252,7.202999999999999,362,73.04476502829382,186.0
1,58,526.425896312252,7.202999999999999,362,89.05724530291744,186.0
2,58,526.425896312252,7.202999999999999,362,147.06293863586052,446.0
3,58,526.425896312252,7.202999999999999,362,149.04195209912146,186.0
4,58,526.425896312252,7.202999999999999,362,221.0853637619857,233.0
5,58,526.425896312252,7.202999999999999,362,281.0477161929631,1613.0
6,58,526.425896312252,7.202999999999999,362,282.0513080933958,450.0
7,58,526.425896312252,7.202999999999999,362,283.0471955824866,265.0
8,58,526.425896312252,7.202999999999999,362,299.0566211327121,256.0
9,58,526.425896312252,7.202999999999999,362,326.96160508033284,209.0
10,58,526.425896312252,7.202999999999999,362,327.2090715364667,163.0
11,58,526.425896312252,7.202999999999999,362,341.01859467920775,163.0
12,58,526.425896312252,7.202999999999999,362,415.03688684649103,396.0
13,58,526.425896312252,7.202999999999999,362,503.1018964057221,356.0
14,58,526.425896312252,7.202999999999999,362,505.10355710143045,163.0
15,58,526.425896312252,7.202999999999999,362,519.1332432910433,186.0
16,58,526.425896312252,7.202999999999999,362,536.1604865608341,233.0
0,59,526.43433388291,24.524,333,73.04589754498974,279.0
1,59,526.43433388291,24.524,333,147.06622879891697,443.0
2,59,526.43433388291,24.524,333,221.07888478400668,186.0
3,59,526.43433388291,24.524,333,281.05221537872785,1580.0
4,59,526.43433388291,24.524,333,282.04870776365124,484.0
5,59,526.43433388291,24.524,333,283.0493368475039,279.0
6,59,526.43433388291,24.524,333,299.0661353879725,209.0
7,59,526.43433388291,24.524,333,326.976645831185,233.0
8,59,526.43433388291,24.524,333,341.0183208517192,233.0
9,59,526.43433388291,24.524,333,415.04805549630123,235.0
10,59,526.43433388291,24.524,333,519.1392713378291,163.0
11,59,526.43433388291,24.524,333,536.1764063586896,209.0
0,60,526.429903828915,66.297,310,73.04708582951113,186.0
1,60,526.429903828915,66.297,310,89.05978959268415,326.0
2,60,526.429903828915,66.297,310,133.08808249343363,233.0
3,60,526.429903828915,66.297,310,147.06613713518792,499.0
4,60,526.429903828915,66.297,310,149.0434477348365,256.0
5,60,526.429903828915,66.297,310,221.085001771695,163.0
6,60,526.429903828915,66.297,310,281.04960373192944,1568.0
7,60,526.429903828915,66.297,310,282.0484597726942,535.0
8,60,526.429903828915,66.297,310,283.0467143932526,233.0
9,60,526.429903828915,66.297,310,299.0634272188113,326.0
10,60,526.429903828915,66.297,310,341.0153955094315,303.0
11,60,526.429903828915,66.297,310,415.021777922615,351.0
12,60,526.429903828915,66.297,310,415.0591375185197,233.0
13,60,526.429903828915,66.297,310,416.0368317061112,209.0
14,60,526.429903828915,66.297,310,503.11680145327244,330.0
15,60,526.429903828915,66.297,310,536.1562388367557,186.0
16,60,526.429903828915,66.297,310,538.1538200594629,163.0
0,61,526.426985105178,31.656,309,147.06795579887321,425.0
1,61,526.426985105178,31.656,309,221.08112517467498,163.0
2,61,526.426985105178,31.656,309,281.0501075574463,1493.0
3,61,526.426985105178,31.656,309,282.05607401013583,492.0
4,61,526.426985105178,31.656,309,283.0519710937462,375.0
5,61,526.426985105178,31.656,309,299.0639886553576,349.0
6,61,526.426985105178,31.656,309,326.96934266974165,186.0
7,61,526.426985105178,31.656,309,341.0134888747467,186.0
8,61,526.426985105178,31.656,309,415.0255991098623,308.0
9,61,526.426985105178,31.656,309,536.1641422626382,303.0
0,62,526.426467726133,59.165,262,89.06116103730699,396.0
1,62,526.426467726133,59.165,262,133.08337564353175,209.0
2,62,526.426467726133,59.165,262,147.06464790247085,397.0
3,62,526.426467726133,59.165,262,149.04367583434012,279.0
4,62,526.426467726133,59.165,262,221.08338803070848,209.0
5,62,526.426467726133,59.165,262,281.05031452885555,1531.0
6,62,526.426467726133,59.165,262,282.0468053724534,516.0
7,62,526.426467726133,59.165,262,283.04268642838366,233.0
8,62,526.426467726133,59.165,262,299.06176857676894,233.0
9,62,526.426467726133,59.165,262,341.0189470446233,186.0
10,62,526.426467726133,59.165,262,415.03164553813394,356.0
11,62,526.426467726133,59.165,262,504.1092637815432,163.0
12,62,526.426467726133,59.165,262,536.167789837967,304.0
0,63,526.428296812796,75.467,408,73.0472749378434,209.0
1,63,526.428296812796,75.467,408,89.05867011089754,442.0
2,63,526.428296812796,75.467,408,133.08672246218742,372.0
3,63,526.428296812796,75.467,408,147.06642065328575,562.0
4,63,526.428296812796,75.467,408,149.04889998912736,163.0
5,63,526.428296812796,75.467,408,281.05475260861994,1424.0
6,63,526.428296812796,75.467,408,282.0559870495388,383.0
7,63,526.428296812796,75.467,408,299.06386277870763,256.0
8,63,526.428296812796,75.467,408,536.1601358453798,186.0
9,63,526.428296812796,75.467,408,537.16663943901,163.0
0,64,300.202927499602,76.486,1180,46.06725514880846,329.0
1,64,300.202927499602,76.486,1180,59.062679460250315,579.0
2,64,300.202927499602,76.486,1180,78.9852784738919,256.0
3,64,300.202927499602,76.486,1180,89.06132871701423,328.0
4,64,300.202927499602,76.486,1180,98.98417666791237,642.0
5,64,300.202927499602,76.486,1180,114.08949179527124,349.0
6,64,300.202927499602,76.486,1180,122.06058850807315,1361.0
7,64,300.202927499602,76.486,1180,124.07616605577466,303.0
8,64,300.202927499602,76.486,1180,131.11848605451223,279.0
9,64,300.202927499602,76.486,1180,133.08513221120643,256.0
10,64,300.202927499602,76.486,1180,134.06006168044678,1163.0
11,64,300.202927499602,76.486,1180,135.0614994605924,188.0
12,64,300.202927499602,76.486,1180,136.0617273745795,279.0
13,64,300.202927499602,76.486,1180,150.0529471807966,2562.0
14,64,300.202927499602,76.486,1180,151.05510981270402,237.0
15,64,300.202927499602,76.486,1180,152.07104503131893,2695.0
16,64,300.202927499602,76.486,1180,153.07467724764462,326.0
17,64,300.202927499602,76.486,1180,168.06412029860513,5214.0
18,64,300.202927499602,76.486,1180,169.06959699731775,686.0
19,64,300.202927499602,76.486,1180,173.13077183898193,782.0
20,64,300.202927499602,76.486,1180,186.076553162589,2163.0
21,64,300.202927499602,76.486,1180,187.07850460043974,186.0
22,64,300.202927499602,76.486,1180,279.09788863278334,256.0
23,64,300.202927499602,76.486,1180,337.138028030566,305.0
0,65,345.23815714058196,77.505,885,45.03997235938872,166.0
1,65,345.23815714058196,77.505,885,46.06917004276728,438.0
2,65,345.23815714058196,77.505,885,78.9852784738919,186.0
3,65,345.23815714058196,77.505,885,89.0573350208309,303.0
4,65,345.23815714058196,77.505,885,98.98417666791237,1013.0
5,65,345.23815714058196,77.505,885,107.07393404951303,279.0
6,65,345.23815714058196,77.505,885,114.08949179527124,448.0
7,65,345.23815714058196,77.505,885,122.06058850807315,1499.0
8,65,345.23815714058196,77.505,885,123.06787898333631,351.0
9,65,345.23815714058196,77.505,885,124.07459476391742,326.0
10,65,345.23815714058196,77.505,885,131.11848605451223,372.0
11,65,345.23815714058196,77.505,885,133.08513221120643,233.0
12,65,345.23815714058196,77.505,885,134.06006168044678,958.0
13,65,345.23815714058196,77.505,885,135.0631388463341,233.0
14,65,345.23815714058196,77.505,885,150.05467515624423,2449.0
15,65,345.23815714058196,77.505,885,151.06031105105149,303.0
16,65,345.23815714058196,77.505,885,152.06930548468662,3403.0
17,65,345.23815714058196,77.505,885,153.07293197014184,326.0
18,65,345.23815714058196,77.505,885,168.06412029860513,4650.0
19,65,345.23815714058196,77.505,885,169.06959699731775,350.0
20,65,345.23815714058196,77.505,885,173.12705966047017,1105.0
21,65,345.23815714058196,77.505,885,186.076553162589,2070.0
22,65,345.23815714058196,77.505,885,187.08236345341749,279.0
23,65,345.23815714058196,77.505,885,279.09317538263497,186.0
24,65,345.23815714058196,77.505,885,337.138028030566,504.0
0,66,195.12179692138199,76.486,2065,43.02200785754044,1069.0
1,66,195.12179692138199,76.486,2065,45.03997235938872,438.0
2,66,195.12179692138199,76.486,2065,55.05573526906748,699.0
3,66,195.12179692138199,76.486,2065,60.046774165679,827.0
4,66,195.12179692138199,76.486,2065,72.04761320838774,1428.0
5,66,195.12179692138199,76.486,2065,72.08234076061191,14947.0
6,66,195.12179692138199,76.486,2065,73.04725829316978,279.0
7,66,195.12179692138199,76.486,2065,73.08463777307205,687.0
8,66,195.12179692138199,76.486,2065,89.06132871701423,163.0
9,66,195.12179692138199,76.486,2065,98.97435276178925,516.0
10,66,195.12179692138199,76.486,2065,100.0748383426455,186.0
11,66,195.12179692138199,76.486,2065,113.11071560267975,587.0
12,66,195.12179692138199,76.486,2065,114.09250528515885,21318.0
13,66,195.12179692138199,76.486,2065,115.09518386574155,1740.0
14,66,195.12179692138199,76.486,2065,118.08661442935579,233.0
15,66,195.12179692138199,76.486,2065,131.11848605451223,5433.0
16,66,195.12179692138199,76.486,2065,132.1234892294753,565.0
17,66,195.12179692138199,76.486,2065,173.13077183898193,809.0
18,66,195.12179692138199,76.486,2065,195.1121435272636,233.0
0,67,327.199075346531,75.467,692,46.068246432881175,512.0
1,67,327.199075346531,75.467,692,59.063789969525594,934.0
2,67,327.199075346531,75.467,692,72.08116048523577,163.0
3,67,327.199075346531,75.467,692,78.98403687883551,303.0
4,67,327.199075346531,75.467,692,89.060001341838,421.0
5,67,327.199075346531,75.467,692,98.98557540222873,718.0
6,67,327.199075346531,75.467,692,114.09097996048114,209.0
7,67,327.199075346531,75.467,692,122.06212078291426,1642.0
8,67,327.199075346531,75.467,692,123.0631571445157,186.0
9,67,327.199075346531,75.467,692,124.07613788205383,209.0
10,67,327.199075346531,75.467,692,131.1184509272001,163.0
11,67,327.199075346531,75.467,692,133.0850951168855,495.0
12,67,327.199075346531,75.467,692,134.06002360710073,1720.0
13,67,327.199075346531,75.467,692,135.06309976302762,186.0
14,67,327.199075346531,75.467,692,136.06004184984175,279.0
15,67,327.199075346531,75.467,692,150.05462067493622,3642.0
16,67,327.199075346531,75.467,692,151.05852176340434,326.0
17,67,327.199075346531,75.467,692,152.07098843820543,3925.0
18,67,327.199075346531,75.467,692,153.07811018119196,303.0
19,67,327.199075346531,75.467,692,165.08554884271462,163.0
20,67,327.199075346531,75.467,692,168.06587538978002,8321.0
21,67,327.199075346531,75.467,692,169.0658538805425,781.0
22,67,327.199075346531,75.467,692,173.13069267933358,423.0
23,67,327.199075346531,75.467,692,174.98803248961292,163.0
24,67,327.199075346531,75.467,692,186.0783839619882,3211.0
25,67,327.199075346531,75.467,692,187.07455122768792,408.0
26,67,327.199075346531,75.467,692,279.09532912250535,396.0
27,67,327.199075346531,75.467,692,337.1429327935221,256.0
0,68,388.255734345896,74.44800000000001,1583,45.03608277906187,163.0
1,68,388.255734345896,74.44800000000001,1583,59.0625678328824,2748.0
2,68,388.255734345896,74.44800000000001,1583,89.06253649317576,471.0
3,68,388.255734345896,74.44800000000001,1583,123.05523007527029,924.0
