"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP00247",915.418743519301,915.410034179688,915.427551269531,40.5,37.548,42.469,700.7504,696.8136,368,367,1
"CP00248",915.439891405437,915.432067871094,915.452758789062,39.516,36.564,42.469,671.201666666667,666.280833333333,279,97,1
"CP00249",918.465356181851,918.455627441406,918.473205566406,40.5,37.548,46.405,761.702,755.797333333333,228,77,1
"CP00250",920.426696428571,920.417846679688,920.438781738281,40.5,36.564,45.421,951.635444444444,944.77841218638,446,56,1
"CP00251",923.4630449581,923.450012207031,923.484619140625,40.5,37.548,42.469,636.7774,632.8406,193,65,1
"CP00252",928.367062553685,928.354431152344,928.374084472656,41.484,37.548,61.168,668.249166666667,662.344166666667,330,59,1
"CP00253",928.405417678325,928.384826660156,928.410888671875,40.5,37.548,47.389,897.4992,885.221758870968,368,29,1
"CP00254",929.479615422948,929.465698242188,929.487060546875,40.5,37.548,46.405,790.241222222222,777.90808781362,339,32,1
"CP00255",932.503405518002,932.499877929688,932.513000488281,40.5,37.548,42.469,566.8992,562.9624,311,310,1
"CP00256",947.451220671541,947.43701171875,947.471557617188,40.5,37.548,46.405,981.158777777778,964.460634408602,394,39,1
"CP00257",950.388613753582,950.382446289062,950.396240234375,40.5,36.564,48.373,1065.76225,1049.65185349462,263,12,1
"CP00258",951.385565041085,951.378021240234,951.38720703125,40.5,38.532,43.453,711.576600000001,707.639800000001,380,255,1
"CP00259",951.482327218783,951.480194091797,951.484741210938,39.516,37.548,45.421,602.2845,597.363875,203,27,1
"CP00260",955.415026127066,955.41259765625,955.419677734375,40.5,37.548,42.469,505.8788,499.9578528,254,25,1
"CP00261",956.450019507315,956.440979003906,956.467346191406,39.516,37.548,42.469,752.913,744.023451612903,381,20,1
"CP00262",958.392636789494,958.381866455078,958.408569335938,42.469,37.548,46.405,1278.36033333333,1251.24965949821,283,10,1
"CP00263",963.399357010691,963.395599365234,963.404663085938,40.5,37.548,45.421,534.379875,529.45925,236,35,1
"CP00264",966.484566788821,966.467712402344,966.493591308594,40.5,37.548,46.405,557.006888888889,552.086333333333,141,19,1
"CP00265",967.398770596119,967.387756347656,967.42041015625,40.5,36.564,42.469,612.151666666667,605.008521505377,263,17,1
"CP00266",973.033500568287,973.0263671875,973.037109375,40.5,37.548,43.453,628.8825,623.961666666667,184,169,1
"CP00267",973.431771469116,973.422729492188,973.438629150391,40.5,37.548,48.373,797.113636363636,775.90012829912,184,14,1
"CP00268",980.391018011967,980.385192871094,980.407531738281,40.5,37.548,42.469,573.7886,569.8518,203,202,1
"CP00269",991.385655826553,991.367248535156,991.398559570312,40.5,37.548,46.405,583.577888888889,577.673222222222,169,29,1
"CP00270",991.419240108153,991.407775878906,991.439147949219,40.5,37.548,42.469,723.387,719.4502,310,309,1
"CP00271",992.414552853751,992.40380859375,992.42236328125,40.5,37.548,42.469,579.6938,575.757,198,55,1
"CP00272",996.38445363311,996.382202148438,996.390625,40.5,37.548,45.421,696.7605,691.403367943548,254,24,1
"CP00273",108.901983887492,108.901107788086,108.904113769531,40.5,37.548,43.453,932.005833333333,927.085,279,278,1
"CP00274",136.875817723553,136.875,136.876739501953,40.5,37.548,43.453,773.555,768.634166666667,254,253,1
"CP00275",136.914158589655,136.911544799805,136.914749145508,40.5,37.548,43.453,774.539166666667,769.618333333333,226,225,1
"CP00276",192.874961565757,192.874221801758,192.876266479492,40.5,37.548,43.453,4260.4575,4255.53666666667,1820,1819,1
"CP00277",212.837582924451,212.834686279297,212.838775634766,40.5,37.548,43.453,4770.25583333333,4765.335,1379,1378,1
"CP00278",214.836302807107,214.832168579102,214.838317871094,40.5,37.548,43.453,847.3675,842.446666666667,254,253,1
"CP00279",228.919617171001,228.915481567383,228.919799804688,41.484,38.532,43.453,4456.45760000001,4452.52080000001,2421,2420,1
"CP00280",234.858147503119,234.854598999023,234.858856201172,39.516,36.564,43.453,4699.28214285715,4693.37728571429,3301,3300,1
"CP00281",254.826594719901,254.825393676758,254.827667236328,40.5,37.548,43.453,2272.44083333333,2267.52,593,592,1
"CP00282",262.898054029471,262.898040771484,262.898071289062,41.484,38.532,43.453,2109.1406,2105.2038,931,930,1
"CP00283",268.798851693207,268.798828125,268.798858642578,40.5,37.548,43.453,30408.7816666667,30403.8608333333,9497,9496,1
"CP00284",270.796607882252,270.796600341797,270.796630859375,40.5,37.548,43.453,18995.4008333333,18990.48,5797,5796,1
"CP00285",272.792919880667,272.792419433594,272.794738769531,40.5,37.548,43.453,6413.81416666667,6408.89333333333,2322,2321,1
"CP00286",275.06349272573,275.062591552734,275.064971923828,41.484,38.532,43.453,514.736600000001,510.799800000001,198,44,1
"CP00287",278.827689970657,278.826263427734,278.828582763672,41.484,38.532,43.453,1659.3612,1655.4244,649,648,1
"CP00288",284.773147927191,284.771026611328,284.773468017578,41.484,38.532,43.453,2094.3776,2090.4408,893,892,1
"CP00289",312.784835226643,312.784545898438,312.786987304688,40.5,37.548,43.453,2116.9425,2112.02166666667,631,630,1
"CP00290",322.767037225684,322.763702392578,322.768768310547,40.5,37.548,43.453,667.265,662.344166666667,203,202,1
"CP00291",324.762226833849,324.761413574219,324.764068603516,40.5,37.548,43.453,4927.7225,4922.80166666667,1471,1470,1
"CP00292",326.758438265083,326.757751464844,326.760406494141,40.5,37.548,43.453,8055.40416666667,8050.48333333333,2164,2163,1
"CP00293",328.754530301818,328.752593994141,328.755187988281,40.5,37.548,43.453,6070.34,6065.41916666667,1629,1628,1
"CP00294",330.751517553565,330.750762939453,330.753448486328,40.5,37.548,43.453,2308.855,2303.93416666667,788,787,1
"CP00295",330.780751530858,330.776580810547,330.784149169922,40.5,37.548,43.453,1303.03666666667,1298.11583333333,419,418,1
"CP00296",332.748327854126,332.747344970703,332.752624511719,40.5,37.548,43.453,745.998333333333,741.0775,228,227,1
"CP00297",332.77909747867,332.773162841797,332.783538818359,41.484,37.548,43.453,1891.56833333333,1886.6475,838,837,1
"CP00298",342.838440007116,342.836151123047,342.841430664062,41.484,37.548,43.453,3199.52583333333,3194.605,1270,116,1
"CP00299",344.835969415635,344.834655761719,344.83740234375,41.484,38.532,43.453,3759.644,3755.7072,1665,1664,1
"CP00300",350.772790836383,350.767486572266,350.775421142578,40.5,37.548,43.453,1477.23416666667,1472.31333333333,965,964,1
"CP00301",364.753239623256,364.751434326172,364.754180908203,40.5,38.532,43.453,2347.317,2343.3802,790,789,1
"CP00302",365.073845863342,365.072509765625,365.083343505859,40.5,34.596,47.389,1266.507,1242.05268846154,496,42,1
"CP00303",365.110416091175,365.107604980469,365.117950439453,40.5,33.611,54.277,1694.612,1627.56339551358,331,14,1
"CP00304",368.744830487321,368.744293212891,368.746917724609,40.5,37.548,43.453,3384.54916666667,3379.62833333333,1077,1076,1
"CP00305",370.742629421459,370.740753173828,370.743560791016,40.5,37.548,43.453,1338.46666666667,1333.54583333333,507,506,1
"CP00306",372.766030843151,372.764465332031,372.767211914062,40.5,37.548,43.453,6208.12333333333,6203.2025,1776,1775,1
"CP00307",384.718732578766,384.711547851562,384.720062255859,40.5,37.548,43.453,2715.31583333333,2710.395,867,866,1
"CP00308",386.78661008927,386.784027099609,386.789825439453,41.484,36.564,43.453,540.294428571429,535.373714285715,184,183,1
"CP00309",390.73439515702,390.730865478516,390.736511230469,40.5,37.548,43.453,1597.3025,1592.38166666667,578,577,1
"CP00310",392.735026893112,392.727142333984,392.738311767578,40.5,37.548,43.453,893.623333333333,888.7025,263,262,1
"CP00311",392.762200527504,392.757720947266,392.766296386719,40.5,35.58,43.453,1508.663625,1502.758875,910,909,1
"CP00312",394.753200609978,394.745269775391,394.756530761719,40.5,37.548,43.453,1093.40916666667,1088.48833333333,496,495,1
"CP00313",406.790147129075,406.786041259766,406.797668457031,40.5,37.548,43.453,682.0275,677.106666666667,233,232,1
"CP00314",422.709923045878,422.705596923828,422.714477539062,40.5,37.548,43.453,2411.20833333333,2406.2875,913,912,1
"CP00315",425.024642200005,425.023498535156,425.026702880859,40.5,37.548,43.453,484.21,479.289166666667,140,139,1
"CP00316",426.703575875127,426.702606201172,426.705780029297,40.5,37.548,43.453,4996.61416666667,4991.69333333333,1366,1365,1
"CP00317",428.701726710836,428.701080322266,428.703918457031,40.5,37.548,43.453,3270.38583333333,3265.465,946,945,1
"CP00318",436.713236542043,436.711242675781,436.714233398438,40.5,37.548,43.453,2544.07083333333,2539.15,786,785,1
"CP00319",436.851391369783,436.847015380859,436.861694335938,40.5,18.85,43.453,814.85136,778.242096,279,34,1
"CP00320",440.680577495928,440.675811767578,440.6875,40.5,37.548,46.405,2714.17844444444,2708.27377777778,893,140,1
"CP00321",442.675591699067,442.673767089844,442.676910400391,40.5,37.548,43.453,4426.78166666667,4421.86083333333,1157,1156,1
"CP00322",442.74956991293,442.747894287109,442.751190185547,41.484,38.532,43.453,983.215800000001,979.279000000001,282,281,1
"CP00323",444.668981431223,444.667297363281,444.670440673828,40.5,37.548,43.453,3120.7925,3115.87166666667,888,887,1
"CP00324",444.749164463097,444.738922119141,444.756744384766,41.484,37.548,43.453,698.758333333333,693.8375,254,253,1
"CP00325",446.668146021226,446.662170410156,446.671295166016,40.5,37.548,43.453,2543.08666666667,2538.16583333333,788,787,1
"CP00326",446.697467166088,446.692199707031,446.700988769531,40.5,37.548,43.453,1200.68333333333,1195.7625,315,314,1
"CP00327",448.695664266056,448.694610595703,448.697845458984,40.5,37.548,43.453,1900.42583333333,1895.505,536,535,1
"CP00328",450.692215516766,450.689910888672,450.695648193359,40.5,38.532,43.453,1253.8708,1249.934,380,379,1
"CP00329",452.71479372201,452.707489013672,452.719360351562,40.5,37.548,43.453,1787.24666666667,1782.32583333333,689,688,1
"CP00330",458.691643764484,458.687164306641,458.695922851562,41.484,38.532,43.453,643.666800000001,639.730000000001,282,281,1
"CP00331",460.645747860594,460.640502929688,460.649658203125,40.5,37.548,43.453,851.304166666667,846.383333333333,282,281,1
"CP00332",461.706090369591,461.699371337891,461.71142578125,41.484,38.532,43.453,511.784000000001,507.847200000001,198,197,1
"CP00333",464.696723564521,464.693817138672,464.69970703125,40.5,37.548,43.453,703.679166666667,698.758333333333,226,225,1
"CP00334",464.750335918167,464.745666503906,464.754516601562,41.484,38.532,43.453,1068.8412,1064.9044,466,465,1
"CP00335",468.685097624017,468.679443359375,468.691558837891,40.5,37.548,43.453,1453.61416666667,1448.69333333333,662,661,1
"CP00336",468.738355183058,468.734100341797,468.74365234375,41.484,38.532,43.453,604.298800000001,600.362000000001,198,197,1
"CP00337",480.668263651868,480.660064697266,480.669708251953,40.5,38.532,43.453,1777.4652,1773.5284,710,709,1
"CP00338",482.666450877873,482.662994384766,482.669006347656,40.5,37.548,43.453,3859.90166666667,3854.98083333333,1182,1181,1
"CP00339",484.661611210791,484.660369873047,484.663909912109,40.5,37.548,43.453,5047.79083333333,5042.87,1524,1523,1
"CP00340",484.710348630085,484.700805664062,484.719879150391,40.5,37.548,43.453,1409.32666666667,1404.40583333333,482,481,1
"CP00341",485.701876357179,485.696807861328,485.703155517578,41.484,38.532,43.453,792.281000000001,788.344200000001,279,278,1
"CP00342",486.659213437302,486.655822753906,486.662384033203,40.5,37.548,43.453,3345.1825,3340.26166666667,1040,1039,1
"CP00343",488.729377222773,488.718078613281,488.736602783203,41.484,37.548,43.453,989.0875,984.166666666667,373,372,1
"CP00344",489.682502573699,489.674346923828,489.692901611328,41.484,37.548,43.453,998.929166666667,994.008333333334,373,372,1
"CP00345",490.680318038014,490.678070068359,490.681396484375,40.5,37.548,43.453,7701.10416666667,7696.18333333334,2567,2566,1
"CP00346",494.673005388974,494.672424316406,494.67578125,40.5,37.548,43.453,3225.11416666667,3220.19333333333,1015,1014,1
"CP00347",495.695805033699,495.687957763672,495.700317382812,40.5,37.548,43.453,480.273333333333,475.3525,140,139,1
"CP00348",496.665344660461,496.660339355469,496.6728515625,40.5,37.548,43.453,1493.965,1489.04416666667,373,372,1
"CP00349",498.638685685666,498.635864257812,498.65185546875,40.5,37.548,43.453,2105.1325,2100.21166666667,736,735,1
"CP00350",502.709453928931,502.701110839844,502.719635009766,40.5,37.548,43.453,1095.3775,1090.45666666667,282,281,1
"CP00351",504.628059796372,504.621795654297,504.628601074219,40.5,37.548,43.453,2697.60083333333,2692.68,762,761,1
"CP00352",506.62376806567,506.616577148438,506.626434326172,40.5,37.548,43.453,1305.005,1300.08416666667,395,394,1
"CP00353",506.651123149859,506.648376464844,506.654968261719,40.5,37.548,43.453,1749.84833333333,1744.9275,649,648,1
"CP00354",507.690397125682,507.679321289062,507.698638916016,40.5,37.548,43.453,617.0725,612.151666666667,158,157,1
"CP00355",509.717311138577,509.712005615234,509.7216796875,41.484,37.548,43.453,708.6,703.679166666667,372,371,1
"CP00356",510.650060824158,510.646636962891,510.659881591797,41.484,38.532,43.453,1167.2612,1163.3244,339,338,1
"CP00357",511.672697198932,511.669036865234,511.67822265625,41.484,38.532,43.453,997.978800000001,994.042000000001,315,314,1
"CP00358",511.721366453707,511.710662841797,511.729766845703,41.484,37.548,43.453,613.135833333333,608.215,197,196,1
"CP00359",512.669223007647,512.660034179688,512.675659179688,40.5,37.548,43.453,1621.90666666667,1616.98583333333,496,495,1
"CP00360",513.674900214447,513.668029785156,513.68408203125,41.484,38.532,43.453,823.775400000001,819.838600000001,310,309,1
"CP00361",514.691078521393,514.683471679688,514.699401855469,40.5,37.548,43.453,1791.18333333333,1786.2625,559,558,1
"CP00362",515.659344304806,515.651794433594,515.664184570312,41.484,38.532,43.453,744.055200000001,740.118400000001,326,325,1
"CP00363",515.677617127953,515.670593261719,515.6806640625,40.5,38.532,43.453,1008.805,1004.8682,330,329,1
"CP00364",517.649560190465,517.645690917969,517.654907226562,41.484,38.532,43.453,539.341600000001,535.404800000001,198,197,1
"CP00365",520.658277163716,520.657897949219,520.658386230469,40.5,38.532,43.453,1251.9024,1247.9656,533,532,1
"CP00366",521.657285323937,521.654724121094,521.667297363281,40.5,38.532,43.453,845.427800000001,841.491000000001,304,303,1
"CP00367",521.71125899211,521.706359863281,521.716125488281,41.484,38.532,43.453,497.021000000001,493.084200000001,186,185,1
"CP00368",522.658768123615,522.652282714844,522.664733886719,41.484,38.532,43.453,957.626600000001,953.689800000001,395,394,1
"CP00369",523.678022201138,523.672790527344,523.682861328125,41.484,38.532,43.453,675.161200000001,671.224400000001,310,309,1
"CP00370",524.639192791144,524.630432128906,524.646667480469,40.5,37.548,43.453,1063.88416666667,1058.96333333333,342,341,1
"CP00371",524.725029103769,524.714660644531,524.730712890625,40.5,37.548,43.453,1142.6175,1137.69666666667,373,372,1
"CP00372",525.673043734785,525.666442871094,525.679382324219,40.5,37.548,43.453,543.26,538.339166666667,198,197,1
"CP00373",526.64210533729,526.638366699219,526.647766113281,40.5,37.548,43.453,1279.41666666667,1274.49583333333,414,413,1
"CP00374",530.671365899654,530.669006347656,530.675231933594,40.5,37.548,43.453,5153.09666666667,5148.17583333333,1573,1572,1
"CP00375",534.625127830099,534.623291015625,534.630126953125,40.5,37.548,43.453,646.5975,641.676666666667,198,197,1
"CP00376",535.669949184129,535.6591796875,535.676086425781,40.5,37.548,43.453,805.048333333334,800.1275,254,253,1
"CP00377",537.685043770006,537.675476074219,537.691955566406,40.5,37.548,43.453,932.005833333333,927.085,279,278,1
"CP00378",539.689055041186,539.68505859375,539.695190429688,40.5,37.548,43.453,642.660833333333,637.74,198,197,1
"CP00379",540.623827878138,540.620910644531,540.627014160156,40.5,37.548,43.453,3795.93083333333,3791.01,1532,533,1
"CP00380",541.703501695504,541.692260742188,541.711730957031,40.5,37.548,43.453,641.676666666667,636.755833333333,198,197,1
"CP00381",542.621467759487,542.616027832031,542.623107910156,40.5,37.548,45.421,4420.6895,4414.78475,1340,127,1
"CP00382",543.666006788811,543.656860351562,543.669860839844,40.5,37.548,43.453,734.188333333334,729.2675,186,185,1
"CP00383",544.617135062984,544.615600585938,544.618957519531,40.5,37.548,43.453,3611.89166666667,3606.97083333333,1103,1102,1
"CP00384",545.656818076577,545.647888183594,545.664306640625,40.5,37.548,43.453,1162.30083333333,1157.38,315,314,1
"CP00385",546.64121887207,546.63818359375,546.641723632812,40.5,37.548,43.453,3936.66666666667,3931.74583333333,1091,1090,1
"CP00386",547.631852758212,547.623107910156,547.639465332031,41.484,38.532,43.453,749.960400000001,746.023600000001,310,309,1
"CP00387",547.676916751956,547.675415039062,547.67919921875,41.484,37.548,43.453,826.7,821.779166666667,367,366,1
"CP00388",548.634570428206,548.631774902344,548.638122558594,40.5,37.548,43.453,7268.07083333334,7263.15,2190,2189,1
"CP00389",549.639584093733,549.634826660156,549.644653320312,40.5,38.532,43.453,1379.8484,1375.9116,457,456,1
"CP00390",549.677623288519,549.677307128906,549.677856445312,41.484,38.532,43.453,481.273800000001,477.337000000001,169,168,1
"CP00391",550.634508091914,550.631530761719,550.635375976562,40.5,37.548,43.453,7458.99916666667,7454.07833333333,2325,2324,1
